Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Unnamed: 81,Unnamed: 82
848,20,3,36.0,15523,1,2,0,3,0,1,0,5,2,2,0,2,5,6,1972,1972,1,0,6,10,3,0.0,3,4,1,3,3,0,1,460,5,0,404,864,1,0,1,4,864,0,0,864,1.0,0.0,1,0,3,1,3,5,6,1,1,1,1972.0,2,1,338,4,4,2,0,0,0,0,0,0,3,4,4,0,8,2009,8,4,0.0,1
849,50,3,75.0,45600,1,2,1,0,0,4,0,4,2,2,0,0,6,8,1908,1997,1,0,13,14,3,0.0,3,4,0,3,3,3,5,0,5,0,907,907,1,4,1,4,1307,1051,0,2358,0.0,0.0,3,0,5,1,3,10,6,1,2,5,1908.0,2,2,360,1,4,2,486,40,0,0,175,0,3,4,4,0,9,2008,8,4,0.0,1
850,80,3,80.0,9600,1,2,3,3,0,2,0,24,1,2,0,7,6,7,1976,1994,3,0,9,10,1,360.0,2,2,1,3,3,3,5,0,5,0,528,528,1,0,1,4,1094,761,0,1855,0.0,0.0,2,1,3,1,3,7,6,1,4,1,1976.0,1,2,512,4,4,2,113,100,0,0,0,0,3,4,4,0,8,2007,8,4,0.0,1
851,120,4,36.0,4435,1,2,3,3,0,4,0,5,2,2,4,2,6,5,2003,2003,1,0,12,13,1,170.0,2,4,2,2,3,0,2,659,5,0,189,848,1,0,1,4,848,0,0,848,1.0,0.0,1,0,1,1,2,3,6,0,5,1,2003.0,0,2,420,4,4,2,140,0,0,0,0,0,3,4,4,0,11,2007,8,4,0.0,1
852,120,3,0.0,3196,1,2,3,3,0,4,0,0,2,2,4,2,8,5,2003,2003,1,0,12,13,1,40.0,2,4,2,2,3,1,5,0,5,0,1273,1273,1,0,1,4,1456,0,0,1456,0.0,0.0,2,0,2,1,2,7,6,1,4,1,2003.0,0,2,400,4,4,2,143,20,0,0,0,0,3,4,4,0,5,2006,8,4,0.0,1
853,75,3,53.0,7128,1,2,3,3,0,4,0,6,2,2,0,4,7,5,1941,1950,1,0,8,8,3,0.0,3,2,1,3,3,3,4,364,5,0,554,918,1,2,1,4,918,728,0,1646,0.0,0.0,2,0,4,1,3,7,6,2,2,5,1941.0,2,1,240,4,4,2,0,0,0,0,126,0,3,2,4,0,8,2007,8,4,0.0,1
854,80,3,0.0,12095,1,2,0,3,0,0,0,12,2,2,0,7,6,6,1964,1964,1,0,8,6,1,115.0,3,2,1,3,3,1,4,564,5,0,563,1127,1,4,1,4,1445,0,0,1445,0.0,0.0,1,1,3,1,3,7,6,1,1,1,1964.0,1,2,645,4,4,2,180,0,0,0,0,0,3,2,4,0,8,2009,8,4,0.0,1
855,20,3,102.0,17920,1,2,3,3,0,4,0,19,2,2,0,2,5,4,1955,1974,3,0,13,10,3,0.0,3,4,1,3,3,2,0,306,4,1085,372,1763,1,4,1,4,1779,0,0,1779,1.0,0.0,1,1,3,1,3,6,6,1,2,1,1955.0,2,2,454,4,4,2,0,418,0,0,312,0,3,4,4,0,7,2006,8,0,0.0,1
856,20,3,0.0,6897,1,2,0,3,0,0,0,19,2,2,0,2,5,8,1962,2010,1,0,6,6,3,0.0,3,2,1,3,3,3,0,659,5,0,381,1040,1,0,1,4,1040,0,0,1040,1.0,0.0,1,1,3,1,3,6,6,0,5,5,1962.0,2,1,260,4,4,2,0,104,0,0,0,0,3,4,4,0,4,2010,8,4,0.0,1
857,80,3,0.0,10970,1,2,0,2,0,4,1,5,2,2,0,7,6,6,1978,1978,1,0,9,6,3,0.0,3,4,1,2,1,1,2,505,3,435,0,940,1,4,1,4,1026,0,0,1026,1.0,0.0,1,0,3,1,3,5,6,0,5,5,1981.0,2,2,576,4,1,2,0,0,34,0,0,0,3,2,4,0,10,2008,8,4,0.0,1
858,60,3,65.0,8125,1,2,3,3,0,4,0,8,2,2,0,5,6,5,1994,1995,1,0,6,6,3,0.0,3,4,2,2,3,3,5,0,5,0,702,702,1,2,1,4,702,779,0,1481,0.0,0.0,2,1,3,1,3,6,6,1,4,1,1994.0,0,2,343,4,4,2,0,36,0,0,0,0,3,4,4,0,3,2009,8,4,0.0,1
859,20,3,80.0,10400,1,2,3,3,0,4,0,14,2,2,0,2,7,5,1976,1976,1,0,6,6,1,189.0,3,4,1,2,3,3,5,0,5,0,1090,1090,1,4,1,4,1370,0,0,1370,0.0,0.0,2,0,3,1,3,6,6,1,4,1,1976.0,1,2,479,4,4,2,0,0,0,0,0,0,3,2,4,0,6,2009,8,3,0.0,1
860,60,3,0.0,11029,1,2,0,3,0,0,0,14,3,2,0,5,6,7,1968,1984,1,0,6,6,1,220.0,3,4,1,3,3,2,1,619,5,0,435,1054,1,4,1,4,1512,1142,0,2654,1.0,0.0,2,1,4,1,2,9,6,1,2,1,1968.0,2,2,619,4,4,2,0,65,0,0,222,0,3,4,4,0,8,2006,8,4,0.0,1
861,50,3,55.0,7642,1,2,3,3,0,0,0,6,2,2,0,0,7,8,1918,1998,1,0,13,14,3,0.0,2,4,0,3,3,3,5,0,5,0,912,912,1,2,1,4,912,514,0,1426,0.0,0.0,1,1,3,1,2,7,6,1,2,5,1925.0,2,1,216,4,4,2,0,240,0,0,0,0,3,0,4,0,6,2007,8,4,0.0,1
862,190,3,75.0,11625,1,2,3,3,0,4,0,19,2,2,1,2,5,4,1965,1965,3,0,9,6,3,0.0,3,4,2,3,3,2,1,841,5,0,198,1039,1,0,1,4,1039,0,0,1039,1.0,0.0,1,1,3,1,3,6,6,0,5,1,1965.0,2,2,504,4,4,2,0,0,0,0,0,0,3,4,4,0,4,2010,8,4,0.0,1
863,20,3,81.0,9672,1,2,3,3,0,0,0,20,2,2,0,2,6,5,1984,1985,3,0,6,10,3,0.0,3,4,2,2,3,3,2,338,5,0,702,1040,1,4,1,4,1097,0,0,1097,0.0,0.0,2,0,3,1,3,6,6,0,5,1,1986.0,2,2,480,4,4,2,0,0,0,0,0,0,3,0,4,0,5,2010,8,4,0.0,1
864,20,3,70.0,7931,1,2,3,3,0,4,0,12,2,2,0,2,5,5,1959,1959,3,0,3,10,3,0.0,3,4,1,3,3,3,1,1148,5,0,0,1148,1,4,1,4,1148,0,0,1148,1.0,0.0,1,0,3,1,3,6,6,0,5,1,1959.0,2,1,672,4,4,2,0,0,0,0,0,0,3,0,4,0,7,2009,8,4,0.0,1
865,20,1,72.0,8640,1,2,3,3,0,4,0,21,2,2,0,2,7,5,2007,2008,1,0,12,13,3,0.0,2,4,2,0,3,3,5,0,5,0,1372,1372,1,0,1,4,1372,0,0,1372,0.0,0.0,2,0,3,1,2,6,6,0,5,1,2008.0,0,2,529,4,4,2,0,140,0,0,0,0,3,4,4,0,5,2008,6,5,0.0,1
866,20,3,0.0,8750,1,2,0,3,0,4,0,12,2,2,0,2,5,6,1970,1970,1,0,8,8,1,76.0,3,4,1,3,3,3,1,828,5,0,174,1002,1,4,1,4,1002,0,0,1002,1.0,0.0,1,0,3,1,3,5,6,0,5,5,1973.0,2,2,902,4,4,2,0,0,0,0,0,0,3,2,4,0,8,2009,8,4,0.0,1
867,20,3,67.0,10656,1,2,0,1,0,4,0,23,2,2,0,2,8,5,2006,2007,1,0,12,13,2,274.0,2,4,2,2,3,0,5,0,5,0,1638,1638,1,0,1,4,1646,0,0,1646,0.0,0.0,2,0,3,1,2,6,6,1,2,1,2007.0,1,3,870,4,4,2,192,80,0,0,0,0,3,4,4,0,11,2007,6,5,0.0,1
868,20,3,85.0,6970,1,2,3,3,0,0,0,19,1,2,0,2,4,5,1961,1961,1,0,12,13,3,0.0,3,4,1,3,3,3,0,932,5,0,108,1040,1,4,1,4,1120,0,0,1120,1.0,0.0,1,1,3,1,1,5,6,0,5,1,1961.0,1,2,544,4,4,2,168,0,0,0,0,0,3,4,2,400,5,2007,8,4,0.0,1
869,60,3,0.0,14762,1,2,1,3,0,0,0,8,1,2,0,5,5,6,1948,1950,1,0,9,10,3,0.0,3,4,3,4,4,4,6,0,6,0,0,0,1,2,1,4,1547,720,53,2320,0.0,0.0,2,0,2,1,3,7,6,1,4,1,1979.0,2,2,672,4,4,1,120,144,0,0,0,0,3,4,4,0,5,2006,8,4,0.0,1
870,60,3,80.0,9938,1,2,3,3,0,4,0,20,2,2,0,5,7,5,1993,1994,1,0,8,8,1,246.0,2,4,2,2,3,3,2,750,5,0,300,1050,1,0,1,4,1062,887,0,1949,1.0,0.0,2,1,3,1,2,8,6,1,4,1,1993.0,0,2,574,4,4,2,156,90,0,0,0,0,3,0,4,0,6,2010,8,4,0.0,1
871,20,3,60.0,6600,1,2,3,3,0,4,0,12,4,2,0,2,5,5,1962,1962,3,0,8,8,3,0.0,3,4,1,3,3,3,5,0,5,0,894,894,1,2,0,4,894,0,0,894,0.0,0.0,1,0,2,1,3,5,6,0,5,5,1962.0,2,1,308,4,4,2,0,0,0,0,0,0,3,4,4,0,8,2009,8,4,0.0,1
872,60,3,70.0,8750,1,2,3,3,0,4,0,5,2,2,0,5,6,5,1998,1998,1,0,12,13,1,116.0,3,4,2,2,3,3,2,505,5,0,299,804,1,0,1,4,804,878,0,1682,0.0,0.0,2,1,3,1,2,7,6,0,5,1,1998.0,1,2,523,4,4,2,0,77,0,0,0,0,3,4,4,0,6,2010,8,4,0.0,1
873,20,3,74.0,8892,1,2,3,3,0,0,0,12,2,2,0,2,5,7,1953,1996,1,0,14,15,3,0.0,2,4,4,3,3,0,5,0,5,0,105,105,1,2,1,4,910,0,0,910,0.0,0.0,1,0,3,1,2,5,6,0,5,1,1953.0,2,2,414,4,4,2,196,0,150,0,0,0,3,1,4,0,10,2008,8,4,0.0,1
874,40,3,60.0,12144,1,2,3,3,0,4,0,12,2,2,0,2,5,7,1949,1950,1,0,6,6,3,0.0,2,4,1,3,3,3,4,375,5,0,457,832,1,2,1,4,1036,0,232,1268,0.0,0.0,1,0,3,1,3,6,6,1,2,1,1949.0,2,1,288,4,4,2,0,28,0,0,0,0,3,4,1,0,9,2009,8,4,0.0,1
875,50,4,52.0,5720,1,2,3,3,0,4,0,17,0,2,0,0,5,6,1941,1950,1,0,13,14,3,0.0,3,4,1,3,3,3,5,0,5,0,676,676,1,0,1,4,676,455,0,1131,0.0,0.0,1,1,3,1,3,5,6,0,5,5,1941.0,2,1,200,4,4,2,26,0,0,0,0,0,3,4,4,0,8,2009,8,0,0.0,1
876,60,1,75.0,9000,1,2,3,3,0,4,0,21,2,2,0,5,8,5,2007,2007,1,0,5,5,3,0.0,2,4,2,2,3,0,2,64,5,0,1120,1184,1,0,1,4,1184,1426,0,2610,0.0,0.0,2,1,4,1,0,11,6,1,2,3,2007.0,0,2,550,4,4,2,208,364,0,0,0,0,3,4,4,0,8,2007,6,5,0.0,1
877,20,3,94.0,25286,1,2,3,1,0,4,1,11,2,2,0,2,4,5,1963,1963,1,0,6,10,3,0.0,3,4,2,3,3,1,0,633,5,0,431,1064,1,2,1,4,1040,0,0,1040,1.0,0.0,1,0,3,1,3,5,6,0,5,1,1963.0,2,2,648,4,4,2,0,0,0,0,0,0,3,4,4,0,1,2007,8,4,0.0,1
878,60,3,74.0,8834,1,2,3,3,0,4,0,16,2,2,0,5,9,5,2004,2005,3,0,12,13,2,216.0,2,4,2,0,3,3,2,1170,5,0,292,1462,1,0,1,4,1462,762,0,2224,1.0,0.0,2,1,4,1,0,10,6,1,2,1,2004.0,0,3,738,4,4,2,184,0,0,0,0,0,3,4,4,0,6,2009,8,4,0.0,1
879,85,3,88.0,11782,1,2,0,3,0,4,0,19,2,2,0,6,5,7,1961,1995,1,0,6,6,3,0.0,3,4,1,3,3,0,0,899,5,0,210,1109,1,4,1,4,1155,0,0,1155,1.0,0.0,1,0,3,1,2,6,3,0,5,5,1987.0,2,2,576,4,4,2,192,0,0,0,0,0,3,2,2,400,6,2010,8,4,0.0,1
880,20,3,0.0,7000,1,2,0,3,0,1,0,5,2,2,0,2,5,8,1978,2005,1,0,12,13,1,90.0,2,2,1,3,3,3,0,646,5,0,218,864,1,0,1,4,864,0,0,864,1.0,0.0,1,0,3,1,3,6,6,0,5,1,1978.0,2,1,336,4,4,2,0,0,0,0,0,0,3,1,4,0,7,2009,8,4,0.0,1
881,20,3,60.0,7024,1,2,3,3,0,4,0,7,2,2,0,2,5,5,2005,2006,1,0,12,13,3,0.0,3,4,2,0,1,3,0,980,5,0,110,1090,1,2,1,4,1090,0,0,1090,1.0,0.0,1,1,2,1,3,5,6,0,5,1,2005.0,0,2,450,4,4,2,0,49,0,0,0,0,3,4,4,0,6,2007,8,4,0.0,1
882,50,3,44.0,13758,1,2,0,3,0,1,0,23,2,2,0,0,7,5,1990,1991,1,0,6,6,1,117.0,2,2,1,2,3,2,3,902,5,0,254,1156,1,0,1,4,1187,530,0,1717,0.0,0.0,2,1,3,1,2,7,6,1,4,1,1990.0,1,2,400,4,4,2,168,36,0,0,0,0,3,4,4,0,4,2007,8,4,0.0,1
883,60,3,0.0,9636,1,2,0,3,0,0,0,8,2,2,0,5,6,5,1992,1993,1,0,12,13,3,0.0,3,4,2,2,3,3,5,0,5,0,808,808,1,2,1,4,808,785,0,1593,0.0,0.0,2,1,3,1,3,7,6,1,4,3,1993.0,1,2,389,4,4,2,342,40,0,0,0,0,3,2,4,0,12,2009,8,4,0.0,1
884,75,3,60.0,6204,1,2,3,0,0,4,0,18,2,2,0,3,4,5,1912,1950,1,0,13,14,3,0.0,2,4,2,3,0,3,5,0,5,0,795,795,1,4,0,4,954,795,481,2230,1.0,0.0,1,0,5,1,3,10,6,0,5,5,1997.0,2,1,440,4,2,2,0,188,0,0,0,0,3,4,4,0,3,2006,8,4,0.0,1
885,20,3,65.0,7150,1,2,3,3,0,4,0,12,2,2,0,2,5,5,1967,1967,1,0,6,6,1,60.0,3,4,1,3,3,3,1,432,5,0,460,892,1,4,1,4,892,0,0,892,0.0,0.0,1,0,3,1,3,5,6,0,5,1,1967.0,1,1,288,4,4,2,0,0,0,0,0,0,3,1,4,0,7,2009,8,4,0.0,1
886,120,1,50.0,5119,1,2,0,3,0,1,0,21,2,2,4,2,9,5,1999,2000,1,0,8,8,1,60.0,2,4,2,0,3,0,2,1238,5,0,460,1698,1,0,1,4,1709,0,0,1709,1.0,0.0,2,0,2,1,2,5,6,1,4,1,1999.0,0,2,506,4,4,2,97,65,0,0,0,0,3,4,4,0,1,2008,1,0,0.0,1
887,90,3,70.0,8393,1,2,3,3,0,0,0,12,2,2,2,2,5,5,1959,2005,1,0,8,8,1,122.0,3,4,1,3,3,3,3,528,5,0,1098,1626,1,0,1,4,1712,0,0,1712,0.0,0.0,2,0,4,2,3,8,6,0,5,1,2005.0,0,2,588,4,4,2,272,54,0,0,0,0,3,4,4,0,6,2006,8,3,0.0,1
888,50,3,59.0,16466,1,2,0,3,0,4,0,7,2,2,0,0,5,7,1955,1955,1,0,8,8,3,0.0,3,2,2,3,3,3,5,0,5,0,816,816,1,4,1,4,872,521,0,1393,0.0,0.0,1,1,3,1,3,8,6,0,5,1,1955.0,2,1,300,4,4,2,121,0,0,0,265,0,3,4,4,0,4,2008,8,4,0.0,1
889,20,3,95.0,15865,1,2,0,3,0,4,1,12,2,2,0,2,8,6,1970,1970,0,4,13,14,3,0.0,2,2,2,3,1,1,0,351,4,823,1043,2217,1,0,1,4,2217,0,0,2217,1.0,0.0,2,0,4,1,2,8,6,1,4,1,1970.0,2,2,621,4,4,2,81,207,0,0,224,0,3,4,4,0,10,2007,8,4,0.0,1
890,20,3,128.0,12160,1,2,3,3,0,4,0,12,1,2,0,2,6,4,1953,1953,3,0,13,14,1,90.0,3,4,1,3,3,3,1,1024,5,0,481,1505,1,0,1,4,1505,0,0,1505,1.0,0.0,1,0,2,1,3,6,6,1,4,1,1953.0,1,2,505,4,4,2,0,0,0,162,0,0,3,4,4,0,2,2009,8,4,0.0,1
891,50,3,60.0,8064,1,2,3,3,0,0,0,12,0,2,0,0,5,7,1949,2006,1,0,8,8,3,0.0,3,2,1,3,3,2,5,0,5,0,672,672,1,0,1,4,672,252,0,924,0.0,0.0,1,0,3,1,3,6,6,1,3,5,2003.0,2,2,576,4,4,2,0,0,0,0,0,0,3,2,2,2000,7,2007,8,4,0.0,1
892,60,3,70.0,11184,1,2,3,3,0,4,0,19,2,2,0,5,6,5,1978,1978,3,0,6,6,1,92.0,3,4,1,3,3,3,3,226,4,500,192,918,1,2,1,4,918,765,0,1683,0.0,0.0,2,1,3,1,3,7,6,1,4,1,1978.0,1,2,440,4,4,2,243,0,0,0,0,0,3,4,4,0,7,2009,8,4,0.0,1
893,20,3,70.0,8414,1,2,3,3,0,4,0,19,2,2,0,2,6,8,1963,2003,3,0,6,6,3,0.0,3,4,1,3,3,3,2,663,5,0,396,1059,1,4,1,4,1068,0,0,1068,0.0,1.0,1,0,3,1,3,6,6,0,5,1,1963.0,1,1,264,4,4,2,192,0,0,0,0,0,3,2,4,0,2,2006,8,4,0.0,1
894,20,3,0.0,13284,1,2,3,3,0,4,0,19,4,2,0,2,5,5,1954,1954,1,0,13,10,3,0.0,3,4,2,2,3,2,1,1064,5,0,319,1383,1,4,1,4,1383,0,0,1383,1.0,0.0,1,0,3,1,3,6,6,1,2,1,1954.0,2,1,354,4,4,2,511,116,0,0,0,0,3,0,4,0,6,2008,8,4,0.0,1
895,90,3,64.0,7018,1,2,3,0,0,4,0,20,2,2,2,2,5,5,1979,1979,1,0,9,10,3,0.0,3,4,3,4,4,4,6,0,6,0,0,0,1,4,1,4,1535,0,0,1535,0.0,0.0,2,0,4,2,3,8,6,0,5,1,1979.0,2,2,400,4,4,2,0,0,0,0,0,0,3,4,4,0,6,2009,8,2,0.0,1
896,60,3,71.0,7056,1,2,3,3,0,4,0,12,2,2,0,5,6,5,1963,1963,3,0,6,6,1,415.0,3,4,1,3,3,3,1,400,5,0,380,780,1,4,1,4,983,813,0,1796,1.0,0.0,1,1,4,1,3,8,6,1,4,1,1963.0,1,2,483,4,4,2,0,50,0,0,0,0,3,4,4,0,10,2008,8,4,0.0,1
897,30,4,50.0,8765,1,0,3,3,0,4,0,9,2,2,0,2,4,6,1936,1950,1,0,13,14,3,0.0,3,4,0,3,3,3,0,285,5,0,666,951,1,0,0,4,951,0,0,951,0.0,0.0,1,0,2,1,3,6,6,0,5,5,1936.0,2,1,327,4,4,2,0,28,0,0,0,0,3,4,4,0,4,2006,8,0,0.0,1
898,90,3,64.0,7018,1,2,3,3,0,4,0,20,1,2,2,5,5,5,1979,1979,1,0,9,10,3,0.0,3,4,3,4,4,4,6,0,6,0,0,0,1,4,1,4,1120,1120,0,2240,0.0,0.0,2,0,6,2,3,12,6,0,5,5,1979.0,2,2,528,4,4,2,154,0,0,0,0,0,3,4,4,0,6,2009,8,2,0.0,1
899,20,3,100.0,12919,1,2,0,3,0,4,0,16,2,2,0,2,9,5,2009,2010,3,0,12,13,2,760.0,0,4,2,0,3,1,2,2188,5,0,142,2330,1,0,1,4,2364,0,0,2364,1.0,0.0,2,1,2,1,0,11,6,2,2,1,2009.0,0,3,820,4,4,2,0,67,0,0,0,0,3,4,4,0,3,2010,6,5,0.0,1
900,20,3,65.0,6993,1,2,3,3,0,4,0,19,1,2,0,2,5,7,1961,1994,1,0,6,10,3,0.0,3,4,1,3,3,3,1,465,5,0,447,912,1,4,1,4,1236,0,0,1236,0.0,0.0,1,0,3,1,3,6,6,1,4,1,1961.0,2,1,288,4,4,2,0,0,0,0,0,0,3,4,4,0,6,2006,8,4,0.0,1
901,20,3,0.0,7340,1,2,0,3,0,4,0,12,2,2,0,2,4,6,1971,1971,1,0,6,6,3,0.0,3,4,1,3,3,3,0,322,5,0,536,858,1,4,1,4,858,0,0,858,0.0,0.0,1,0,2,1,3,4,6,0,5,5,1979.0,2,1,684,4,4,2,0,0,0,0,0,0,3,4,4,0,6,2007,8,4,0.0,1
902,20,3,64.0,8712,1,2,0,3,0,4,0,12,2,2,0,2,5,7,1957,2000,3,0,8,8,3,0.0,3,2,1,3,3,2,1,860,5,0,132,992,1,4,1,4,1306,0,0,1306,1.0,0.0,1,0,2,1,3,5,6,0,5,5,1968.0,2,1,756,4,4,2,0,0,0,0,0,0,3,4,4,0,5,2009,8,4,0.0,1
903,60,3,63.0,7875,1,2,3,3,0,4,0,8,2,2,0,5,7,5,2003,2003,1,0,12,13,3,0.0,2,4,2,2,3,3,5,0,5,0,783,783,1,0,1,4,807,702,0,1509,0.0,0.0,2,1,3,1,2,8,6,1,2,1,2003.0,0,2,393,4,4,2,0,75,0,0,0,0,3,4,4,0,7,2006,8,4,0.0,1
904,20,3,50.0,14859,1,2,0,1,0,1,0,8,2,2,0,2,7,5,2006,2006,3,0,12,13,1,27.0,2,4,2,2,3,3,5,0,5,0,1670,1670,1,0,1,4,1670,0,0,1670,0.0,0.0,2,0,3,1,2,7,6,1,2,1,2006.0,1,3,690,4,4,2,144,60,0,0,0,0,3,4,4,0,8,2006,6,5,0.0,1
905,20,3,0.0,6173,1,2,0,3,0,4,0,19,2,2,0,2,5,6,1967,1967,1,0,6,14,1,75.0,3,4,1,3,3,3,2,599,5,0,277,876,1,4,1,4,902,0,0,902,0.0,0.0,1,0,3,1,3,6,6,0,5,1,1967.0,2,1,288,4,4,2,0,0,0,0,0,0,3,2,4,0,8,2007,8,4,0.0,1
906,20,3,80.0,9920,1,2,3,3,0,4,0,12,2,2,0,2,5,5,1954,1954,1,0,6,6,2,110.0,3,4,1,3,3,3,4,354,3,290,412,1056,1,4,1,4,1063,0,0,1063,1.0,0.0,1,0,3,1,3,6,6,0,5,1,1954.0,1,1,280,4,4,2,0,0,164,0,0,0,3,2,4,0,2,2010,8,4,0.0,1
907,20,3,116.0,13501,1,2,0,3,0,0,0,21,2,2,0,2,8,5,2006,2006,1,0,12,13,2,208.0,2,4,2,2,3,3,2,63,5,0,1560,1623,1,0,1,4,1636,0,0,1636,1.0,0.0,2,0,3,1,2,8,6,1,2,1,2006.0,1,3,865,4,4,2,0,60,0,0,0,0,3,4,4,0,6,2007,8,4,0.0,1
908,50,3,86.0,11500,1,2,0,3,0,4,0,6,2,2,0,0,7,7,1936,1987,1,0,3,3,3,0.0,2,4,1,2,3,3,4,223,5,0,794,1017,1,2,1,4,1020,1037,0,2057,0.0,0.0,1,1,3,1,2,6,6,1,2,1,1936.0,0,1,180,1,4,2,0,0,0,0,322,0,3,4,4,0,6,2006,8,4,0.0,1
909,20,3,0.0,8885,1,2,0,2,0,4,1,11,2,2,0,2,5,5,1983,1983,1,0,6,6,3,0.0,3,4,1,2,3,0,1,301,0,324,239,864,1,4,1,4,902,0,0,902,1.0,0.0,1,0,2,1,3,5,6,0,5,1,1983.0,2,2,484,4,4,2,164,0,0,0,0,0,3,2,4,0,6,2006,8,4,0.0,1
910,60,3,149.0,12589,1,2,1,3,0,4,0,8,2,2,0,5,6,5,2005,2005,1,0,12,13,3,0.0,2,4,2,2,3,3,5,0,5,0,742,742,1,0,1,4,742,742,0,1484,0.0,0.0,2,1,3,1,2,8,6,1,2,1,2005.0,0,2,390,4,4,2,36,24,0,0,0,0,3,4,4,0,6,2009,8,4,0.0,1
911,90,3,80.0,11600,1,2,3,3,0,0,0,12,1,2,2,5,5,5,1960,1960,1,0,8,8,1,361.0,3,4,1,3,3,3,4,443,5,0,662,1105,1,4,1,0,1105,1169,0,2274,0.0,0.0,2,0,5,2,3,12,6,0,5,5,1960.0,2,2,480,4,4,2,0,0,0,0,0,0,3,4,4,0,1,2010,8,4,0.0,1
912,20,3,0.0,9286,1,2,0,3,0,1,1,5,2,2,0,2,5,7,1977,1989,1,0,6,10,3,0.0,3,4,1,2,1,0,0,196,5,0,1072,1268,1,4,1,4,1268,0,0,1268,0.0,0.0,1,1,3,1,2,5,6,0,5,5,1978.0,2,1,252,4,4,2,173,0,0,0,0,0,3,4,4,0,10,2009,8,4,0.0,1
913,30,4,51.0,6120,1,2,3,3,0,4,0,3,2,2,0,2,5,7,1925,1950,1,0,8,8,3,0.0,3,4,0,3,3,3,4,489,5,0,279,768,1,4,0,4,1015,0,0,1015,0.0,0.0,1,0,3,1,3,6,2,0,5,5,1925.0,2,1,450,4,4,2,0,0,112,0,120,0,3,2,2,620,7,2006,8,0,0.0,1
914,90,2,82.0,6270,1,2,3,1,0,4,0,6,2,2,2,5,5,6,1949,1950,1,0,8,8,3,0.0,3,4,1,3,3,3,1,284,5,0,717,1001,1,4,0,0,1001,1001,0,2002,0.0,0.0,2,0,4,2,3,8,6,0,5,0,1949.0,2,3,871,4,4,2,0,0,0,0,0,0,3,4,4,0,8,2007,8,4,0.0,1
915,160,1,30.0,3000,1,1,3,3,0,4,0,21,2,2,4,5,6,5,2009,2009,1,0,12,13,2,76.0,2,4,2,2,3,0,2,294,5,0,318,612,1,0,1,4,612,612,0,1224,0.0,0.0,2,1,2,1,2,4,6,0,5,5,2009.0,1,2,528,4,4,2,0,234,0,0,0,0,3,4,4,0,6,2009,6,5,0.0,1
916,160,4,21.0,2001,1,2,3,3,0,4,0,10,2,2,3,5,4,5,1970,1970,1,0,5,5,1,80.0,3,4,1,3,3,3,5,0,5,0,546,546,1,1,1,4,546,546,0,1092,0.0,0.0,1,1,3,1,3,6,6,0,5,1,1970.0,2,1,286,4,4,2,0,0,0,0,0,0,3,4,4,0,1,2007,8,4,0.0,1
917,20,0,50.0,9000,1,2,3,3,0,4,0,9,2,2,0,2,2,3,1949,1950,1,0,0,0,3,0.0,3,4,1,3,3,0,1,50,5,0,430,480,1,4,0,0,480,0,0,480,1.0,0.0,0,0,1,1,3,4,6,0,5,5,1958.0,2,1,308,4,4,2,0,0,0,0,0,0,3,4,4,0,10,2006,8,0,0.0,1
918,20,3,0.0,17140,1,2,3,3,0,4,0,7,2,2,0,2,4,6,1956,1956,1,0,12,13,3,0.0,3,4,1,3,3,3,0,1059,5,0,75,1134,1,0,1,0,1229,0,0,1229,0.0,0.0,1,0,3,1,3,6,6,0,5,1,1956.0,1,1,284,4,4,2,0,0,0,0,0,0,3,4,4,0,4,2009,8,4,0.0,1
919,60,3,103.0,13125,1,2,0,3,0,0,0,20,2,2,0,5,7,5,1991,1991,1,0,6,6,3,0.0,2,4,2,0,3,2,1,48,2,634,422,1104,1,0,1,4,912,1215,0,2127,1.0,0.0,2,1,4,1,2,8,6,1,4,1,1991.0,1,3,833,4,4,2,72,192,224,0,0,0,3,0,4,0,11,2007,8,4,0.0,1
920,20,3,87.0,11029,1,2,0,3,0,0,0,12,2,2,0,2,6,8,1958,2002,3,0,8,8,3,0.0,0,4,1,2,3,3,0,528,1,411,245,1184,1,0,1,4,1414,0,0,1414,1.0,0.0,1,0,3,1,3,6,2,1,4,1,1990.0,2,2,601,4,4,2,0,51,0,0,190,0,3,4,4,0,5,2008,8,4,0.0,1
